Mfg_Part_Num,ai_used,overall_confidence,needs_human_review,distributor_detected,n_attributes,review_reasons
TR7006WN,False,0.09,True,True,0,"Part_Manuf 'Appliance Dealers Cooperative' looks like a distributor, not a manufacturer — withheld and flagged. | Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 8 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment. | ANOMALY: Part_Manuf 'Appliance Dealers Cooperative' is a distributor/reseller and no manufacturer could be resolved from the brand — withheld pending review."
TR7006BN,False,0.09,True,True,0,"Part_Manuf 'Appliance Dealers Cooperative' looks like a distributor, not a manufacturer — withheld and flagged. | Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 8 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment. | ANOMALY: Part_Manuf 'Appliance Dealers Cooperative' is a distributor/reseller and no manufacturer could be resolved from the brand — withheld pending review."
TR5006WN,False,0.09,True,True,0,"Part_Manuf 'Appliance Dealers Cooperative' looks like a distributor, not a manufacturer — withheld and flagged. | Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 8 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment. | ANOMALY: Part_Manuf 'Appliance Dealers Cooperative' is a distributor/reseller and no manufacturer could be resolved from the brand — withheld pending review."
05134545001,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 30 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
LNL65301,False,0.09,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 8 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
25-A,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 29 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
38-E,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 29 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
59-J,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 29 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
44-A,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 29 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
543302126,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 21 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
543302146,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 21 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
73019603,False,0.09,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 8 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
73019652,False,0.09,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 8 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
73019517,False,0.09,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 8 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
73019602,False,0.09,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 8 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
73019651,False,0.09,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 8 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
73019516,False,0.09,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 8 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
543300256,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 43 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
543300276,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 43 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
73045028,False,0.09,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 8 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
73045031,False,0.09,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 8 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
543340126,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 43 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
543340127,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 43 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
543340146,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 43 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
543340147,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 43 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
